procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128966512 139732 513056    0    0     0   748 3836 11824  0  0 97  3  0
 0  2      0 128966624 139740 513340    0    0     0   716 3733 11830  0  0 96  3  0
 0  1      0 128967312 139756 513416    0    0     0   720 3787 12476  0  0 97  3  0
 0  1      0 128966640 139768 513592    0    0     0   768 3974 12506  0  0 97  3  0
 1  1      0 128967152 139776 513788    0    0     0   748 3915 12276  0  0 97  3  0
 0  1      0 128967424 139784 513936    0    0     0   748 3717 11782  0  0 97  3  0
 0  1      0 128967144 139784 514128    0    0     0   740 3749 12283  0  0 97  3  0
 0  1      0 128966520 139796 514208    0    0     0   692 3760 11755  0  0 96  3  0
 0  1      0 128967024 139804 514424    0    0     0   748 3782 11875  0  0 97  3  0
 0  1      0 128967000 139808 514400    0    0     0   672 3595 11552  0  0 96  3  0
 2  2      0 128966752 139816 514628    0    0     0   736 3711 11796  0  0 97  3  0
 0  1      0 128966240 139820 514712    0    0     0  1736 3741 11880  0  0 97  3  0
 0  1      0 128967488 139824 514900    0    0     0   712 3771 11927  0  0 97  3  0
 0  1      0 128967592 139824 514960    0    0     0   776 3705 12452  0  0 97  3  0
 0  2      0 128967264 139824 515196    0    0     0  1728 3816 11320  0  0 96  3  0
 0  2      0 128967008 139836 515196    0    0     0   688 3654 11657  0  0 97  3  0
 1  1      0 128966128 139844 515536    0    0     0   740 3824 12415  0  0 96  3  0
 1  1      0 128965696 139844 515676    0    0     0   760 3753 11967  0  0 96  3  0
 0  1      0 128965512 139844 515728    0    0     0   660 3771 11554  0  0 97  3  0
 0  1      0 128964960 139844 515952    0    0     0   656 3656 11739  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128964576 139852 516040    0    0     0   792 3896 12406  1  0 96  3  0
 0  1      0 128964720 139852 516372    0    0     0   764 3887 12531  1  0 96  3  0
 0  1      0 128964224 139856 516500    0    0     0   716 3792 11817  0  0 97  3  0
 0  1      0 128963432 139856 516724    0    0     0   708 3739 11916  0  0 96  3  0
 0  1      0 128963312 139856 516888    0    0     0   744 3827 12355  0  0 96  3  0
 0  1      0 128963056 139856 517044    0    0     0   712 3644 11698  0  0 97  3  0
 0  1      0 128962920 139860 517132    0    0     0   720 3772 11775  0  0 96  3  0
 0  2      0 128962648 139864 517280    0    0     0   764 3823 12563  0  0 97  3  0
 0  1      0 128962016 139868 517360    0    0     0   728 3838 12389  0  0 97  3  0
 0  1      0 128961328 139896 517580    0    0     0   740 3759 11807  0  0 97  3  0
 0  1      0 128961472 139904 517628    0    0     0   696 3857 11467  0  0 96  3  0
 1  2      0 128961200 139904 517804    0    0     0   664 3947 10810  0  0 97  3  0
 0  1      0 128960824 139904 517944    0    0     0   664 3927 11187  0  0 97  3  0
 0  1      0 128960896 139908 518060    0    0     0   732 3838 11970  0  0 96  3  0
 0  1      0 128961008 139912 518136    0    0     0   628 3696 11128  0  0 97  3  0
 0  1      0 128960128 139924 518220    0    0     0   680 3780 11397  0  0 96  3  0
 0  1      0 128960496 139940 518312    0    0     0   732 3756 11278  0  0 97  3  0
 0  1      0 128960240 139948 518476    0    0     0   784 3847 12085  0  0 97  3  0
 0  1      0 128959816 139948 518552    0    0     0   680 3805 10891  0  0 97  3  0
 0  1      0 128959960 139948 518628    0    0     0   704 3778 11292  0  0 97  3  0
 0  2      0 128959640 139976 518800    0    0     0   764 3766 11439  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128958640 139992 518936    0    0     0   724 3779 11861  0  0 96  3  0
 0  2      0 128957600 139996 518948    0    0     0   716 3887 11467  0  0 97  3  0
 1  1      0 128957680 140004 519188    0    0     0   624 3631 11145  0  0 96  3  0
 0  2      0 128957296 140004 519308    0    0     0   708 3782 11362  0  0 97  3  0
 0  1      0 128957904 140012 519520    0    0     0   764 3883 12197  0  0 97  3  0
 0  1      0 128958224 140052 519660    0    0     0   716 3758 12294  0  0 97  3  0
 0  2      0 128958240 140056 519708    0    0     0   676 3553 10979  0  0 97  3  0
 0  1      0 128958536 140056 519840    0    0     0   772 3732 12434  0  0 97  3  0
 0  1      0 128958264 140060 520124    0    0     0   752 3773 11895  0  0 96  3  0
 1  2      0 128958176 140060 520196    0    0     0   744 3778 11776  0  0 96  3  0
 0  1      0 128957832 140060 520388    0    0     0   668 3807 11900  0  0 96  3  0
 0  1      0 128957568 140064 520452    0    0     0   796 4025 12772  0  0 97  3  0
 0  1      0 128957696 140072 520688    0    0     0   772 3825 13010  0  0 96  3  0
 0  1      0 128957704 140072 520780    0    0     0   720 3824 11409  0  0 97  3  0
 0  1      0 128957448 140080 520920    0    0     0   652 3627 10689  0  0 97  3  0
 0  1      0 128956352 140084 521132    0    0     0   764 3926 11993  0  0 96  3  0
 0  1      0 128956368 140092 521224    0    0     0   732 3732 11439  0  0 97  3  0
 0  1      0 128955984 140100 521444    0    0     0   744 3838 11452  0  0 97  3  0
 0  1      0 128955120 140116 521560    0    0     0   672 3819 11358  0  0 97  3  0
 6  1      0 128955328 140120 521824    0    0     0   708 3782 12031  0  0 96  3  0
 1  1      0 128954912 140132 521904    0    0     0   772 3715 11443  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 128954936 140144 522152    0    0     0   760 3805 11329  0  0 97  3  0
 0  1      0 128953808 140144 522296    0    0     0   680 3805 11472  0  0 97  3  0
 0  1      0 128953712 140156 522464    0    0     0   672 3711 11289  0  0 97  3  0
 0  1      0 128954448 140156 522712    0    0     0   776 3883 12175  0  0 96  3  0
 0  1      0 128954576 140164 522844    0    0     0   744 3879 11478  0  0 97  3  0
 0  1      0 128953616 140164 522920    0    0     0   688 3736 11523  0  0 96  3  0
 0  2      0 128953248 140164 523020    0    0     0  1728 3735 11205  0  0 97  3  0
 1  1      0 128952624 140172 523120    0    0     0   772 3837 12614  0  0 97  3  0
 0  1      0 128952328 140176 523440    0    0     0   724 3916 12478  0  0 96  3  0
 0  1      0 128952352 140184 523496    0    0     0   712 3682 11707  0  0 96  3  0
 1  1      0 128952224 140188 523524    0    0     0   752 3764 11883  0  0 97  3  0
 0  1      0 128951968 140188 523824    0    0     0   728 3840 12539  0  0 97  3  0
 0  1      0 128952128 140192 524068    0    0     0   736 3614 11642  0  0 97  3  0
 0  1      0 128952624 140200 524244    0    0     0  1812 4072 11921  0  0 96  3  0
 0  1      0 128952256 140200 524260    0    0     0   724 3802 11318  0  0 97  3  0
 2  1      0 128952104 140208 524424    0    0     0   684 3714 11529  0  0 96  3  0
 0  1      0 128951816 140216 524596    0    0     0   820 3947 13147  0  0 97  3  0
 0  1      0 128951216 140216 524752    0    0     0   696 3670 11757  0  0 96  3  0
 0  2      0 128951152 140220 524924    0    0     0   716 3821 11851  0  0 96  3  0
 0  2      0 128951200 140228 525076    0    0     0   692 3620 11633  0  0 97  3  0
 0  1      0 128950504 140236 525148    0    0     0   740 3765 12361  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  1      0 128949696 140244 525472    0    0     0   656 3693 11225  0  0 96  3  0
 0  2      0 128950352 140244 525652    0    0     0   780 3778 12430  0  0 96  3  0
 0  1      0 128949632 140244 525896    0    0     0   708 3581 11603  0  0 97  3  0
 1  1      0 128949632 140252 525976    0    0     0   748 3741 11620  0  0 96  3  0
 1  1      0 128949040 140264 526204    0    0     0   720 3702 11793  0  0 96  3  0
 0  2      0 128949328 140276 526360    0    0     0   776 3824 11913  0  0 96  3  0
 1  1      0 128949056 140300 526536    0    0     0   740 3639 12309  0  0 97  3  0
 0  1      0 128947936 140304 526692    0    0     0   728 3834 11804  0  0 97  3  0
 0  2      0 128947440 140308 526764    0    0     0   680 3558 11023  0  0 97  3  0
 0  1      0 128946568 140308 527000    0    0     0   784 3919 12600  1  0 96  3  0
 0  1      0 128946072 140312 527136    0    0     0   780 3775 12594  0  0 97  3  0
 0  1      0 128945856 140328 527172    0    0     0   708 3834 11891  0  0 97  3  0
 0  1      0 128945232 140336 527368    0    0     0   708 3687 11818  0  0 96  3  0
 0  1      0 128945440 140348 527576    0    0     0   788 3805 12537  0  0 96  3  0
 0  1      0 128944072 140352 527712    0    0     0   708 3861 11841  0  0 97  3  0
 1  1      0 128944088 140356 527836    0    0     0   692 3771 11618  0  0 96  3  0
 0  1      0 128943824 140356 528040    0    0     0   652 3627 11655  0  0 97  3  0
 0  1      0 128943784 140376 528184    0    0     0  2784 3850 11321  0  0 96  3  0
 0  2      0 128942912 140376 528364    0    0     0   796 3753 11944  0  0 97  3  0
 0  1      0 128942944 140380 528476    0    0     0   684 3619 11446  0  0 97  3  0
 0  1      0 128942336 140380 528500    0    0     0   644 3597 11051  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128941968 140384 528748    0    0     0   744 3915 12722  1  0 96  3  0
 0  2      0 128941768 140408 528964    0    0     0   768 3689 12562  0  0 96  3  0
 1  1      0 128942560 140428 529208    0    0     0   712 3789 12317  0  0 97  3  0
 0  1      0 128942640 140432 529272    0    0     0   676 3588 10851  0  0 96  3  0
 0  1      0 128942976 140448 529452    0    0     0   736 3933 12756  0  0 96  3  0
 0  1      0 128942496 140460 529572    0    0     0   736 3773 11993  0  0 97  3  0
 0  1      0 128942960 140480 529832    0    0     0   764 3773 11742  0  0 96  3  0
 0  1      0 128942808 140480 529864    0    0     0   616 3653 10876  0  0 96  3  0
 0  2      0 128942832 140484 529860    0    0     0   736 3740 11755  0  0 97  3  0
 0  2      0 128944128 140500 530292    0    0     0   788 3701 12441  0  0 97  3  0
 1  1      0 128943968 140508 530404    0    0     0   664 3667 11670  0  0 97  3  0
 0  2      0 128943536 140508 530680    0    0     0   644 3871 11767  0  0 97  3  0
 1  1      0 128943552 140520 530776    0    0     0   732 3938 12405  0  0 96  3  0
 0  1      0 128943416 140520 530800    0    0     0   780 4106 11877  0  0 97  3  0
 0  1      0 128942560 140524 531040    0    0     0   692 6220 12302  0  0 96  3  0
 0  1      0 128942448 140528 531132    0    0     0  1660 4058 10366  0  0 96  3  0
 0  1      0 128941680 140528 531236    0    0     0   712 4111 12275  0  0 97  3  0
 1  1      0 128940760 140548 531376    0    0     0   708 4045 11700  0  0 97  3  0
 1  1      0 128941232 140556 531616    0    0     0   756 3745 11869  0  0 97  3  0
 0  1      0 128939824 140572 531828    0    0     0   648 3714 11543  0  0 97  3  0
 1  1      0 128939728 140572 531968    0    0     0   724 3799 11685  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128939552 140580 532112    0    0     0   732 3856 11916  0  0 96  3  0
 0  1      0 128939408 140580 532380    0    0     0   728 3892 12537  0  0 96  3  0
 0  2      0 128939664 140584 532440    0    0     0   696 3719 10855  0  0 97  3  0
 0  1      0 128939664 140596 532564    0    0     0   640 3779 11201  0  0 96  3  0
 1  1      0 128939072 140596 532888    0    0     0   780 3878 11489  0  0 96  3  0
 0  1      0 128939632 140624 533004    0    0     0   732 4057 12073  0  0 96  3  0
 0  1      0 128939968 140628 533064    0    0     0   652 3793 10591  0  0 97  3  0
 0  1      0 128939296 140636 533264    0    0     0   728 3898 11475  0  0 96  3  0
 0  1      0 128940208 140636 533368    0    0     0   696 3991 11692  0  0 96  3  0
 0  1      0 128939328 140644 533556    0    0     0   688 4097 11696  0  0 96  3  0
 0  1      0 128939392 140648 533760    0    0     0   704 3931 11797  0  0 96  3  0
 0  1      0 128939568 140660 533832    0    0     0   692 3921 11715  0  0 96  3  0
 0  1      0 128938712 140676 533868    0    0     0   712 4202 11688  0  0 96  3  0
 0  1      0 128937376 140676 533984    0    0     0   676 3915 11613  0  0 97  3  0
 0  2      0 128937216 140680 533952    0    0     0   788 4466 11848  0  0 96  3  0
 0  1      0 128936872 140680 533944    0    0     0  1812 4082 12393  0  0 97  3  0
 0  1      0 128936576 140680 534328    0    0     0   712 4012 11447  0  0 96  3  0
 0  2      0 128936400 140680 534380    0    0     0   736 4074 11751  0  0 96  3  0
 0  1      0 128936040 140680 534536    0    0     0   696 4112 11351  0  0 96  3  0
 0  1      0 128935816 140684 534628    0    0     0   708 3981 11471  0  0 96  3  0
 0  1      0 128936000 140696 534716    0    0     0   688 4263 11657  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128935984 140696 534876    0    0     0   708 4147 11830  0  0 97  3  0
 0  1      0 128935856 140700 535000    0    0     0   744 4258 11854  0  0 97  3  0
 0  1      0 128935712 140700 535164    0    0     0   672 3919 11397  1  0 96  3  0
 0  2      0 128934992 140704 535224    0    0     0   776 4268 11902  0  0 96  3  0
 0  1      0 128933968 140712 535492    0    0     0   732 4090 12431  0  0 96  3  0
 0  1      0 128934608 140724 535552    0    0     0   684 4117 12174  0  0 97  3  0
 0  1      0 128933936 140728 535616    0    0     0   712 4015 11729  0  0 97  3  0
 1  0      0 128934832 140736 535756    0    0     0   756 4349 11642  0  0 96  3  0
 0  1      0 128934928 140752 536032    0    0     0   736 3938 11675  0  0 97  3  0
 0  1      0 128935456 140752 536168    0    0     0   764 4396 12033  0  0 97  3  0
 1  1      0 128935136 140760 536396    0    0     0   740 4244 12581  0  0 97  3  0
 0  1      0 128935168 140764 536512    0    0     0   732 3932 11572  0  0 96  3  0
 0  2      0 128935104 140772 536568    0    0     0   744 3669 11165  0  0 97  3  0
 0  1      0 128935024 140780 536540    0    0     0   756 3919 11917  0  0 97  3  0
 0  1      0 128934824 140792 536828    0    0     0   692 4117 11331  0  0 97  3  0
 0  1      0 128935200 140792 536888    0    0     0   772 4122 11675  0  0 97  3  0
 0  1      0 128935072 140792 537100    0    0     0   808 4244 13199  0  0 96  3  0
 0  1      0 128934880 140796 537004    0    0     0   708 3922 11236  0  0 96  3  0
 0  1      0 128934848 140804 537188    0    0     0   652 3851 11483  0  0 96  3  0
 0  1      0 128934544 140812 537268    0    0     0   752 4027 11894  0  0 97  3  0
 0  1      0 128933792 140828 537480    0    0     0   752 3869 12288  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128933904 140840 537548    0    0     0   704 3967 11769  0  0 97  3  0
 1  2      0 128933976 140844 537776    0    0     0   700 3639 10824  0  0 96  3  0
 0  2      0 128933344 140848 537900    0    0     0   768 3888 12493  0  0 97  3  0
 0  1      0 128933280 140848 538096    0    0     0   744 3975 12515  0  0 96  3  0
 0  1      0 128933016 140848 538204    0    0     0   680 3864 11748  0  0 97  3  0
 0  1      0 128932928 140852 538372    0    0     0   628 3635 10970  0  0 96  3  0
 1  1      0 128931616 140868 538476    0    0     0   780 3878 12361  0  0 96  3  0
 1  1      0 128932280 140880 538664    0    0     0   716 3932 12462  0  0 97  3  0
 0  1      0 128932040 140888 538696    0    0     0   768 3935 12042  0  0 97  3  0
 1  1      0 128931936 140892 538980    0    0     0   652 3510 11344  0  0 97  3  0
 0  1      0 128931264 140896 539088    0    0     0   672 3929 11608  0  0 96  3  0
 0  1      0 128931936 140908 539248    0    0     0   756 3664 11549  0  0 97  3  0
 1  1      0 128932016 140912 539360    0    0     0   732 3828 12055  0  0 96  3  0
 0  1      0 128931264 140924 539516    0    0     0   688 3997 11490  0  0 97  3  0
 0  1      0 128930480 140956 539688    0    0     0   664 3802 10682  0  0 96  3  0
 0  1      0 128930624 140964 539796    0    0     0  1804 4107 12362  1  0 96  3  0
 0  1      0 128931744 140968 540064    0    0     0   792 3985 11878  0  0 97  3  0
 0  1      0 128930896 140972 540188    0    0     0   768 4055 12451  0  0 97  3  0
 0  1      0 128930904 140976 540160    0    0     0   652 3787 10752  0  0 97  3  0
 0  1      0 128930576 140984 540480    0    0     0   724 4174 12465  0  0 96  3  0
 0  1      0 128930440 140984 540616    0    0     0   708 4193 11865  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 128930280 140988 540748    0    0     0   764 4149 11821  0  0 97  3  0
 1  0      0 128929712 141004 540828    0    0     0   672 3936 11358  0  0 97  3  0
 0  2      0 128929176 141008 540944    0    0     0   760 4020 11757  0  0 97  3  0
 0  1      0 128929584 141012 541192    0    0     0   756 4221 12559  0  0 96  3  0
 0  1      0 128929216 141012 541260    0    0     0   716 3928 12353  0  0 97  3  0
 0  1      0 128928736 141036 541344    0    0     0   680 4119 11677  0  0 97  3  0
 0  2      0 128929120 141036 541488    0    0     0   760 3862 10992  0  0 97  3  0
 0  1      0 128929008 141040 541648    0    0     0   704 4136 12434  0  0 96  3  0
 1  1      0 128929152 141052 541704    0    0     0   712 3826 11369  0  0 97  3  0
 0  1      0 128929144 141064 541900    0    0     0   696 3812 11251  0  0 97  3  0
 0  1      0 128928360 141072 542008    0    0     0   668 3759 10814  0  0 96  3  0
 1  1      0 128927920 141092 542216    0    0     0   776 3873 11984  0  0 97  3  0
 0  1      0 128927520 141096 542364    0    0     0   776 3774 11339  0  0 97  3  0
 0  1      0 128926896 141096 542548    0    0     0   680 3805 11336  0  0 96  3  0
 0  1      0 128926928 141100 542700    0    0     0   680 3620 11232  0  0 96  3  0
 0  2      0 128926664 141100 542736    0    0     0   756 3872 11586  0  0 97  3  0
 0  1      0 128927848 141112 542892    0    0     0   756 3885 12412  0  0 96  3  0
 0  1      0 128927112 141116 542980    0    0     0   628 3741 10840  0  0 97  3  0
 1  1      0 128927232 141132 543024    0    0     0   740 3622 11645  0  0 97  3  0
 0  1      0 128926832 141136 543328    0    0     0   660 3666 11253  0  0 97  3  0
 0  2      0 128925328 141140 543376    0    0     0   716 3818 11526  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128926152 141144 543540    0    0     0   708 3653 11142  0  0 96  3  0
 0  1      0 128925472 141148 543652    0    0     0   756 3704 12136  0  0 96  3  0
 1  1      0 128924928 141148 543732    0    0     0   664 3726 10764  0  0 97  3  0
 0  1      0 128925920 141152 543900    0    0     0   712 3743 11407  0  0 96  3  0
 0  1      0 128925712 141152 544004    0    0     0   696 3675 11253  0  0 97  3  0
 0  1      0 128925704 141156 544132    0    0     0   756 3661 11462  0  0 96  3  0
 0  1      0 128926624 141164 544280    0    0     0   748 3849 12532  1  0 96  3  0
 0  1      0 128926344 141168 544420    0    0     0   728 3721 11728  0  0 97  3  0
 1  1      0 128925840 141172 544584    0    0     0   744 3800 11691  0  0 96  3  0
 1  2      0 128924640 141172 544768    0    0     0   748 3652 11813  0  0 96  3  0
 0  1      0 128924640 141172 544924    0    0     0   788 3925 11761  0  0 96  3  0
 0  1      0 128924744 141176 545008    0    0     0   636 3574 11145  0  0 97  3  0
 0  1      0 128924864 141184 545200    0    0     0   696 3703 11438  0  0 97  3  0
11  1      0 128925112 141184 545376    0    0     0   748 3782 12382  0  0 96  3  0
 0  1      0 128924584 141188 545484    0    0     0   676 3738 11009  0  0 97  3  0
 0  1      0 128924680 141192 545548    0    0     0   588 3442 10322  0  0 97  3  0
 0  2      0 128924272 141192 545744    0    0     0   760 3792 11517  0  0 97  3  0
 0  1      0 128923856 141192 545872    0    0     0   744 3755 12003  0  0 97  3  0
 0  1      0 128922992 141192 545976    0    0     0   704 3739 11424  0  0 97  3  0
 0  1      0 128923136 141196 546192    0    0     0   732 3641 11606  0  0 97  3  0
 0  2      0 128922528 141204 546212    0    0     0   728 3858 11768  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128922312 141220 546324    0    0     0   772 3711 11808  0  0 96  3  0
 0  1      0 128921552 141228 546440    0    0     0   744 3765 11872  0  0 97  3  0
 0  1      0 128921184 141236 546596    0    0     0   676 3603 11232  0  0 97  3  0
 0  1      0 128921376 141248 546568    0    0     0   720 3722 11337  0  0 97  3  0
 0  1      0 128921288 141248 546840    0    0     0   748 3733 11654  0  0 97  3  0
 0  1      0 128921768 141248 547008    0    0     0   756 3766 11443  0  0 97  3  0
 0  1      0 128922288 141248 547036    0    0     0   628 3638 10528  0  0 97  3  0
 0  2      0 128922240 141248 547304    0    0     0   740 3719 11521  0  0 97  3  0
 0  2      0 128922400 141252 547432    0    0     0  1780 3727 11574  0  0 96  3  0
 0  1      0 128921520 141252 547628    0    0     0   772 3979 12100  0  0 96  3  0
 0  1      0 128921880 141252 547752    0    0     0   604 3513 10520  0  0 97  3  0
 0  2      0 128922032 141264 547876    0    0     0   788 3729 11395  0  0 96  3  0
 0  1      0 128921456 141264 548068    0    0     0   716 3636 11924  0  0 96  3  0
 0  1      0 128921216 141272 548260    0    0     0   740 3882 11636  0  0 97  3  0
 0  0      0 128927680 141276 548360    0    0     0   568 4370 10279  0  0 97  3  0
